agent_id,year,decision,raw_llm_code,raw_llm_decision,threat_appraisal,coping_appraisal,memory,trust_in_insurance,trust_in_neighbors,elevated,has_insurance,relocated,flooded_this_year
Agent_13,4,Do Nothing,4,Do nothing,I feel a moderate level of threat due to the recent flood damage experienced by neighbors and the persistent risk of future flooding in our area.,"I believe my coping abilities are limited by a combination of financial constraints and distrust of the insurance company, making proactive measures feel challenging.","Year 3: I observe 11% of my neighbors have elevated homes. | Year 3: I observe 0% of my neighbors have relocated. | Year 4: Got flooded with $10,000 damage on my house. | Year 4: I observe 24% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated.",0.48,0.4,False,False,False,True
Agent_14,4,Do Nothing,4,Do nothing,I feel moderately threatened by the ongoing risk of flooding given the recent damage and the increasing number of elevated homes in the neighborhood.,"I believe my current approach of monitoring and cautiously considering options is adequate, though perhaps not proactive enough.","Year 3: I observe 11% of my neighbors have elevated homes. | Year 3: I observe 0% of my neighbors have relocated. | Year 4: Got flooded with $10,000 damage on my house. | Year 4: I observe 24% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated.",0.37,0.49,False,False,False,True
Agent_15,4,Do Nothing,4,Do nothing,I feel moderately threatened by the possibility of future flooding given the recent damage and the increasing number of elevated homes in the neighborhood.,I believe my coping abilities are limited due to the financial constraints and lingering doubts about the insurance company's reliability.,"Year 3: I observe 11% of my neighbors have elevated homes. | Year 3: I observe 0% of my neighbors have relocated. | Year 4: Got flooded with $10,000 damage on my house. | Year 4: I observe 24% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated.",0.34,0.4,False,False,False,True
Agent_16,4,Do Nothing,4,Do nothing,"I feel a moderate level of threat from future flooding, primarily due to the history of flooding in the area and the observed increase in elevated homes, suggesting a growing vulnerability.",I believe my current coping strategies are insufficient and require a more proactive approach to mitigate the risk of future flooding.,"Year 3: I observe 11% of my neighbors have elevated homes. | Year 3: I observe 0% of my neighbors have relocated. | Year 4: A flood occurred, but my house was spared damage. | Year 4: I observe 24% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated.",0.36,0.43,False,False,False,False
Agent_17,4,Only Flood Insurance,1,Buy flood insurance,"Despite the recent flood sparing my home, the memory of insurance claim delays and the observed trend of rising flood risk among my neighbors creates a lingering sense of vulnerability.","I believe I can cautiously proceed, but the community's experiences and my own doubts are making me hesitant about simply ignoring the potential danger.","Year 3: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'Some residents reported delays when processing their flood insurance claims'. | Year 4: A flood occurred, but my house was spared damage. | Year 4: I observe 24% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated.",0.29,0.5,False,True,False,False
Agent_18,4,Do Nothing,4,Do nothing,"I feel a moderate level of anxiety regarding the potential for future flooding, especially given recent reports and the observed vulnerability of my neighborhood.",I believe my ability to adequately protect my home is limited due to my skepticism and the perceived high cost and inconvenience of proactive measures.,"Suddenly recalled: 'Some residents reported delays when processing their flood insurance claims'. | Year 4: A flood occurred, but my house was spared damage. | Year 4: I observe 24% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'A few households in the area elevated their homes before recent floods'.",0.24,0.37,False,False,False,False
Agent_19,4,Do Nothing,4,Do nothing,"Despite recent damage and the neighborhood’s history, the memory of the distant, city-wide flood significantly reduces my immediate fear of another event impacting my property.","I believe my options for protection are limited and potentially costly, making proactive action difficult to justify given the uncertainty.","Year 3: I observe 0% of my neighbors have relocated. | Year 4: Got flooded with $10,000 damage on my house. | Year 4: I observe 24% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'A flood event about 15 years ago caused $500,000 in city-wide damages; my neighborhood was not impacted at all'.",0.34,0.49,False,False,False,True
Agent_20,4,Only House Elevation,3,Do nothing,"Despite the past severe flooding and the elevated position of my home, I still feel a significant threat from future flood events, particularly given the city’s history and my neighbors’ continued residency.","I believe my current elevated home provides adequate protection, and my skepticism about the insurance company and my neighbors’ judgement makes me hesitant to invest in proactive measures.","Suddenly recalled: 'The city previously introduced a program offering elevation support to residents'. | Year 4: Despite elevation, the flood was severe enough to cause damage. | Year 4: I observe 23% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'The city previously introduced a program offering elevation support to residents'.",0.52,0.48,True,False,False,True
Agent_21,4,Both Flood Insurance and House Elevation,1,Buy flood insurance,"Despite the past flood, the possibility of future flooding remains a significant concern given the city’s history and the potential for more severe events.","I believe my elevated home offers substantial protection, but I recognize the need to proactively manage potential financial losses associated with flooding.","Year 3: I observe 0% of my neighbors have relocated. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: I observe 23% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'The city previously introduced a program offering elevation support to residents'.",0.32,0.33,True,True,False,False
Agent_22,4,Only House Elevation,3,Do nothing,"Despite the previous flood and the elevated status of my home, I still feel a significant level of threat from future flooding events, particularly given the observed increase in elevated homes in the neighborhood.","I believe my current measures, combined with the neighborhood’s increasing elevation, offer a reasonable level of protection, though not absolute security.","Year 3: I observe 11% of my neighbors have elevated homes. | Year 3: I observe 0% of my neighbors have relocated. | Year 4: Despite elevation, the flood was severe enough to cause damage. | Year 4: I observe 23% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated.",0.44,0.36,True,False,False,True
Agent_23,4,Do Nothing,4,Do nothing,"Despite past events and neighbor behavior, I still feel a moderate level of threat from future flooding, particularly given the historical damage and the lack of proactive measures.","I believe my current coping strategies are inadequate, and I lack the confidence to effectively manage the potential flood risk.","Year 3: I observe 0% of my neighbors have relocated. | Suddenly recalled: 'A flood event about 15 years ago caused $500,000 in city-wide damages; my neighborhood was not impacted at all'. | Year 4: A flood occurred, but my house was spared damage. | Year 4: I observe 24% of my neighbors have elevated homes. | Year 4: I observe 0% of my neighbors have relocated.",0.21,0.4,False,False,False,False
