agent_id,year,decision,raw_llm_code,raw_llm_decision,threat_appraisal,coping_appraisal,memory,trust_in_insurance,trust_in_neighbors,elevated,has_insurance,relocated,flooded_this_year
Agent_92,4,Both Flood Insurance and House Elevation,1,Buy flood insurance,I perceive a moderate threat from potential future floods due to the increasing flood frequency and severity trend reported in recent years.,"I do not fully trust my ability to anticipate and prepare for potential flooding events, especially since some of my neighbors have relocated, which suggests that even with elevated homes, there may be vulnerabilities beyond physical elevation.","Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 37% of my neighbors have elevated homes. | Year 4: I observe 32% of my neighbors have relocated. | Suddenly recalled: 'News outlets have reported a possible trend of increasing flood frequency and severity in recent years'.",0.4,0.45,True,True,False,False
Agent_93,4,Both Flood Insurance and House Elevation,1,Buy flood insurance,I perceive a significant threat to my property and financial security due to the potential for future flooding.,"I am moderately confident that I can take steps to mitigate this risk, but I also have doubts about the effectiveness of my current measures.","Year 3: I observe 11% of my neighbors have relocated. | Year 4: A flood occurred, but my house was protected by its elevation. | Year 4: Elevation grants are available. | Year 4: I observe 37% of my neighbors have elevated homes. | Year 4: I observe 32% of my neighbors have relocated.",0.46,0.36,True,True,False,False
Agent_96,4,Only House Elevation,2,Elevate the house,I perceive myself as moderately threatened by the ongoing risk of flooding due to my neighborhood's history and current vulnerability.,"I believe that without adequate protection measures, I am not well-equipped to cope with the consequences of a flood, given my lack of knowledge about flood insurance and elevation options.","Year 3: I observe 11% of my neighbors have relocated. | Year 4: Got flooded with $10,000 damage on my house. | Year 4: Elevation grants are available. | Year 4: I observe 38% of my neighbors have elevated homes. | Year 4: I observe 32% of my neighbors have relocated.",0.43,0.51,True,False,False,True
Agent_97,4,Only House Elevation,2,Elevate the house,I perceive the risk of flooding as moderate to high due to my location in a flood-prone area and the recent flood that occurred in my neighborhood.,"I am moderately confident in my ability to cope with potential flood damage because, although I don't have elevation grants, many neighbors have taken proactive measures such as elevating their homes.","Year 3: I observe 11% of my neighbors have relocated. | Year 4: A flood occurred, but my house was spared damage. | Year 4: Elevation grants are available. | Year 4: I observe 38% of my neighbors have elevated homes. | Year 4: I observe 32% of my neighbors have relocated.",0.41,0.48,True,False,False,False
Agent_100,4,Only House Elevation,2,Elevate the house,I perceive myself as vulnerable to the threat of flooding due to the increasing frequency and severity of floods in our community.,"I am uncertain about my ability to cope with the consequences of a flood, given my current lack of financial protection and the potential for physical damage to my home.","Suddenly recalled: 'News outlets have reported a possible trend of increasing flood frequency and severity in recent years'. | Year 4: A flood occurred, but my house was spared damage. | Year 4: Elevation grants are available. | Year 4: I observe 38% of my neighbors have elevated homes. | Year 4: I observe 32% of my neighbors have relocated.",0.3,0.43,True,False,False,False
Agent_3,4,Already relocated,,,N/A,N/A,,,,,,,
Agent_6,4,Already relocated,,,N/A,N/A,,,,,,,
Agent_8,4,Already relocated,,,N/A,N/A,,,,,,,
Agent_9,4,Already relocated,,,N/A,N/A,,,,,,,
Agent_10,4,Already relocated,,,N/A,N/A,,,,,,,
Agent_13,4,Already relocated,,,N/A,N/A,,,,,,,
Agent_19,4,Already relocated,,,N/A,N/A,,,,,,,
Agent_23,4,Already relocated,,,N/A,N/A,,,,,,,
Agent_26,4,Already relocated,,,N/A,N/A,,,,,,,
Agent_28,4,Already relocated,,,N/A,N/A,,,,,,,
Agent_35,4,Already relocated,,,N/A,N/A,,,,,,,
Agent_36,4,Already relocated,,,N/A,N/A,,,,,,,
Agent_39,4,Already relocated,,,N/A,N/A,,,,,,,
Agent_40,4,Already relocated,,,N/A,N/A,,,,,,,
Agent_42,4,Already relocated,,,N/A,N/A,,,,,,,
Agent_43,4,Already relocated,,,N/A,N/A,,,,,,,
Agent_44,4,Already relocated,,,N/A,N/A,,,,,,,
Agent_47,4,Already relocated,,,N/A,N/A,,,,,,,
Agent_56,4,Already relocated,,,N/A,N/A,,,,,,,
Agent_58,4,Already relocated,,,N/A,N/A,,,,,,,
Agent_63,4,Already relocated,,,N/A,N/A,,,,,,,
Agent_66,4,Already relocated,,,N/A,N/A,,,,,,,
Agent_67,4,Already relocated,,,N/A,N/A,,,,,,,
Agent_70,4,Already relocated,,,N/A,N/A,,,,,,,
Agent_74,4,Already relocated,,,N/A,N/A,,,,,,,
Agent_78,4,Already relocated,,,N/A,N/A,,,,,,,
Agent_80,4,Already relocated,,,N/A,N/A,,,,,,,
Agent_85,4,Already relocated,,,N/A,N/A,,,,,,,
Agent_94,4,Already relocated,,,N/A,N/A,,,,,,,
Agent_95,4,Already relocated,,,N/A,N/A,,,,,,,
Agent_98,4,Already relocated,,,N/A,N/A,,,,,,,
Agent_99,4,Already relocated,,,N/A,N/A,,,,,,,
Agent_1,5,Only House Elevation,3,Do nothing,"Although no flood occurred this year, my past experiences and the increasing percentage of neighbors who have relocated due to elevated homes suggest that I should remain vigilant about potential future threats.","I am moderately confident in my ability to deal with a flood situation, as evidenced by the fact that my house is already elevated, which has provided good protection so far.",Year 4: I observe 32% of my neighbors have relocated. | Year 5: No flood occurred this year. | Year 5: Elevation grants are available. | Year 5: I observe 41% of my neighbors have elevated homes. | Year 5: I observe 51% of my neighbors have relocated.,0.2,0.45,True,False,False,False
Agent_2,5,Only House Elevation,3,Do nothing,"Despite the recent lack of flooding, I remain vigilant due to my distrust of the insurance company and past experiences with my neighbors' relocation.","I am uncertain about my ability to cope with potential future flood damage, as I have no confidence in my own preparation or the reliability of existing measures.",Year 4: I observe 32% of my neighbors have relocated. | Year 5: No flood occurred this year. | Year 5: Elevation grants are available. | Year 5: I observe 41% of my neighbors have elevated homes. | Year 5: I observe 51% of my neighbors have relocated.,0.06,0.52,True,False,False,False
Agent_4,5,Only House Elevation,3,Do nothing,"Although no flood occurred this year, the fact that my neighbors have relocated and I observe a significant percentage of them having elevated homes makes me slightly uneasy about the potential for future flooding.",My skepticism of my neighbors' judgment regarding their elevation decisions may hinder my ability to effectively cope with any future flood risk.,Year 4: I observe 32% of my neighbors have relocated. | Year 5: No flood occurred this year. | Year 5: Elevation grants are available. | Year 5: I observe 41% of my neighbors have elevated homes. | Year 5: I observe 51% of my neighbors have relocated.,0.45,0.4,True,False,False,False
